,Entrez gene ID,Ensembl gene ID,Ensembl transcript ID,Transcript type,Predicted SL,Experimental evidences on SLs,Lee2017 Evidence,Shekari2017 Evidence
2742,1723,ENSG00000102967,ENST00000572887,PT (ALTERNATIVE:1),r,,,CM (rep1)
2743,4837,ENSG00000166741,ENST00000299964,PT (PRINCIPAL:1),c,,,
2744,54,ENSG00000102575,ENST00000590832,NPT,m,,,
2745,7298,ENSG00000176890,ENST00000323224,NPT,c,,,H (rep2)
2746,5168,ENSG00000136960,ENST00000522826,PT (ALTERNATIVE:1),g,Yes,,
2747,23530,ENSG00000112992,ENST00000264663,PT (PRINCIPAL:1),r,,Inner Mitochondrial Membrane,CM (rep1)
2748,27349,ENSG00000100294,ENST00000290429,PT (PRINCIPAL:1),m,Yes,,M (rep1)
2749,5742,ENSG00000095303,ENST00000373698,NPT,m,,,
2750,5834,ENSG00000100994,ENST00000216962,PT (PRINCIPAL:1),c,Yes,,C (rep1)
2751,5142,ENSG00000184588,ENST00000371045,NPT,c,,,
2752,669,ENSG00000172331,ENST00000418040,PT (PRINCIPAL:1),c,,,
2753,160287,ENSG00000166800,ENST00000280706,PT (PRINCIPAL:1),c,,,C (rep1)
2754,3948,ENSG00000166796,ENST00000280704,PT (PRINCIPAL:1),c,,,C (rep1)
2755,7371,ENSG00000143179,ENST00000367879,PT (PRINCIPAL:1),c,,,
2756,10380,ENSG00000162813,ENST00000544404,NPT,c,,,
2757,9615,ENSG00000119125,ENST00000545168,NPT,c,,,
2758,6472,ENSG00000182199,ENST00000555634,NPT,c,,,C (rep1)
2759,9388,ENSG00000101670,ENST00000580036,NPT,l,,,
2760,2222,ENSG00000079459,ENST00000530337,NPT,c,,,C (rep3)
2761,79723,ENSG00000152455,ENST00000358298,NPT,c,,,
2762,84002,ENSG00000176597,ENST00000465010,PT (PRINCIPAL:1),x,,,
2763,23382,ENSG00000158467,ENST00000474594,NPT,c,Yes,,C (rep3)
2764,1103,ENSG00000070748,ENST00000339797,PT (ALTERNATIVE:2),c,,,
2765,48,ENSG00000122729,ENST00000541043,PT (PRINCIPAL:1),c,Yes,,
2766,3163,ENSG00000103415,ENST00000570622,NPT,c,Yes,,CM (rep3)
2767,5337,ENSG00000075651,ENST00000356327,PT (PRINCIPAL:1),n,,,CM (rep2)
2768,5298,ENSG00000143393,ENST00000455060,NPT,c,,,
2769,51166,ENSG00000109576,ENST00000337664,PT (PRINCIPAL:3),m,,,
2770,2944,ENSG00000134184,ENST00000309851,PT (PRINCIPAL:1),c,,,
2771,11253,ENSG00000177239,ENST00000535144,NPT,m,,,CM (rep2)
2772,2222,ENSG00000079459,ENST00000525900,NPT,c,,,C (rep3)
2773,7360,ENSG00000169764,ENST00000475462,NPT,c,,,C (rep1)
2774,3612,ENSG00000133731,ENST00000521360,NPT,c,,,C (rep3)
2775,8525,ENSG00000149091,ENST00000318201,NPT,n,,,
2776,52,ENSG00000143727,ENST00000272067,PT (ALTERNATIVE:1),c,Yes,,C (rep1)
2777,52,ENSG00000143727,ENST00000272065,PT (PRINCIPAL:5),c,Yes,,C (rep1)
2778,955,ENSG00000197586,ENST00000425813,NPT,m,,,
2779,7167,ENSG00000111669,ENST00000396705,PT (PRINCIPAL:1),c,,,C (rep1)
2780,10587,ENSG00000184470,ENST00000400519,PT (ALTERNATIVE:2),m,Yes,,
2781,10587,ENSG00000184470,ENST00000400518,PT (ALTERNATIVE:2),c,Yes,,
2782,10846,ENSG00000112541,ENST00000539869,PT (ALTERNATIVE:2),c,,,
2783,4245,ENSG00000131446,ENST00000506269,NPT,m,,,L (rep2)
2784,102724560,ENSG00000274276,ENST00000617706,PT (PRINCIPAL:1),r,,,C (rep1)
2785,47,ENSG00000131473,ENST00000590151,PT (PRINCIPAL:3),c,Yes,,C (rep1)
2786,8443,ENSG00000116906,ENST00000366647,PT (PRINCIPAL:2),c,,,M (rep1)
2787,2954,ENSG00000100577,ENST00000349555,NPT,m,,,
2788,501,ENSG00000164904,ENST00000409134,PT (PRINCIPAL:2),m,Yes,Inner Mitochondrial Membrane,C (rep1)
2789,1373,ENSG00000021826,ENST00000451903,NPT,c,,,C (rep3)
2790,6472,ENSG00000182199,ENST00000556737,NPT,n,,Inner Mitochondrial Membrane,CM (rep2)
2791,3295,ENSG00000133835,ENST00000513628,NPT,m,,,C (rep1)
2792,5238,ENSG00000013375,ENST00000512866,NPT,c,Yes,,
2793,759,ENSG00000133742,ENST00000523858,NPT,c,,,
2794,759,ENSG00000133742,ENST00000522814,NPT,c,,,
2795,56954,ENSG00000114021,ENST00000497785,NPT,n,,,
2796,51102,ENSG00000116353,ENST00000373791,NPT,c,,,
2797,79813,ENSG00000181090,ENST00000460843,PT (PRINCIPAL:2),n,,,
2798,2984,ENSG00000070019,ENST00000261170,PT (PRINCIPAL:1),x,,,
2799,2987,ENSG00000143774,ENST00000391865,PT (ALTERNATIVE:1),m,,,
2800,271,ENSG00000116337,ENST00000369840,PT (ALTERNATIVE:2),c,Yes,,
2801,2224,ENSG00000160752,ENST00000611010,NPT,c,Yes,,
2802,56894,ENSG00000160216,ENST00000327505,PT (PRINCIPAL:1),r,,,
2803,4597,ENSG00000167508,ENST00000569177,NPT,x,,,
2804,5144,ENSG00000113448,ENST00000503258,NPT,n,,,
2805,8513,ENSG00000182333,ENST00000608620,NPT,c,,,
2806,2954,ENSG00000100577,ENST00000554279,NPT,m,,,C (rep1)
2807,51477,ENSG00000105655,ENST00000581672,NPT,c,Yes,,C (rep2)
2808,6484,ENSG00000110080,ENST00000356132,NPT,r,,,
2809,516,ENSG00000159199,ENST00000506855,NPT,m,,,
2810,3292,ENSG00000108786,ENST00000225929,PT (ALTERNATIVE:2),m,,,
2811,4669,ENSG00000108784,ENST00000225927,PT (PRINCIPAL:1),r,,,
2812,7083,ENSG00000167900,ENST00000301634,PT (PRINCIPAL:1),c,,,N (rep3)
2813,883,ENSG00000171097,ENST00000302586,PT (PRINCIPAL:1),c,Yes,,
2814,23305,ENSG00000164398,ENST00000431707,NPT,c,,,
2815,516,ENSG00000159199,ENST00000503641,NPT,m,,,
2816,224,ENSG00000072210,ENST00000581518,PT (ALTERNATIVE:1),c,,,CM (rep1)
2817,7296,ENSG00000198431,ENST00000388854,NPT,c,,,C (rep1)
2818,54,ENSG00000102575,ENST00000218758,PT (PRINCIPAL:1),r,,,
2819,26063,ENSG00000242612,ENST00000219481,PT (PRINCIPAL:1),c,,,
2820,272,ENSG00000133805,ENST00000396553,PT (PRINCIPAL:1),c,,,
2821,1787,ENSG00000107614,ENST00000377799,PT (PRINCIPAL:1),c,,,
2822,22934,ENSG00000153574,ENST00000283646,PT (PRINCIPAL:1),c,,,
2823,272,ENSG00000133805,ENST00000396554,NPT,c,,,
2824,5226,ENSG00000142657,ENST00000491493,NPT,c,Yes,,C (rep1)
2825,27087,ENSG00000109956,ENST00000312527,PT (PRINCIPAL:1),r,,,
2826,9563,ENSG00000049239,ENST00000602477,NPT,r,,,
2827,7054,ENSG00000180176,ENST00000352909,PT (PRINCIPAL:1),c,,,
2828,3614,ENSG00000106348,ENST00000496200,NPT,c,Yes,,C (rep3)
2829,54963,ENSG00000198276,ENST00000369908,PT (PRINCIPAL:1),c,,,
2830,3033,ENSG00000138796,ENST00000603302,NPT,m,Yes,Inner Mitochondrial Membrane,M (rep2)
2831,50506,ENSG00000140279,ENST00000603300,PT (PRINCIPAL:2),r,,,
2832,6390,ENSG00000117118,ENST00000491274,NPT,m,Yes,Inner Mitochondrial Membrane,H (rep1)
2833,2222,ENSG00000079459,ENST00000538689,NPT,m,,,C (rep3)
2834,4190,ENSG00000014641,ENST00000539945,NPT,c,Yes,,C (rep1)
2835,6817,ENSG00000196502,ENST00000314752,PT (PRINCIPAL:1),c,,,
2836,4023,ENSG00000175445,ENST00000311322,PT (PRINCIPAL:1),m,,,
2837,5143,ENSG00000105650,ENST00000447275,PT (ALTERNATIVE:2),n,,,
2838,54657,ENSG00000244474,ENST00000373409,PT (PRINCIPAL:1),x,,,
2839,1841,ENSG00000168393,ENST00000420144,NPT,n,,Inner Mitochondrial Membrane,
2840,26,ENSG00000002726,ENST00000360937,PT (PRINCIPAL:1),c,,,
2841,2539,ENSG00000160211,ENST00000621232,PT (ALTERNATIVE:2),c,Yes,,C (rep1)
2842,160851,ENSG00000102780,ENST00000337343,PT (PRINCIPAL:1),c,,,
2843,4051,ENSG00000186529,ENST00000586182,PT (ALTERNATIVE:1),r,,,
2844,102724560,ENSG00000274276,ENST00000624934,NPT,r,,,C (rep1)
2845,84812,ENSG00000115556,ENST00000450993,PT (PRINCIPAL:2),n,,,
2846,5833,ENSG00000185813,ENST00000570388,NPT,c,,,
2847,5476,ENSG00000064601,ENST00000354880,NPT,x,,,
2848,2821,ENSG00000105220,ENST00000356487,PT (PRINCIPAL:1),c,Yes,,C (rep1)
2849,594,ENSG00000083123,ENST00000356489,PT (PRINCIPAL:1),x,,,M (rep1)
2850,79586,ENSG00000123989,ENST00000373891,NPT,m,,,
2851,10998,ENSG00000083807,ENST00000601355,PT (ALTERNATIVE:2),r,,,
2852,178,ENSG00000162688,ENST00000370163,PT (PRINCIPAL:1),c,Yes,,M (rep2)
2853,50940,ENSG00000128655,ENST00000436700,NPT,c,,,
2854,4143,ENSG00000151224,ENST00000372213,PT (PRINCIPAL:1),c,,,N (rep3)
2855,211,ENSG00000023330,ENST00000310271,PT (PRINCIPAL:1),m,Yes,,
2856,178,ENSG00000162688,ENST00000370161,NPT,c,Yes,,M (rep2)
2857,10965,ENSG00000119673,ENST00000622407,PT (ALTERNATIVE:1),c,,Inner Mitochondrial Membrane,
2858,80270,ENSG00000099377,ENST00000574447,NPT,m,,,
2859,9955,ENSG00000153976,ENST00000284110,PT (PRINCIPAL:1),r,,,
2860,5136,ENSG00000115252,ENST00000358139,PT (ALTERNATIVE:2),m,,,
2861,9091,ENSG00000007541,ENST00000422307,NPT,l,,,
2862,11343,ENSG00000074416,ENST00000398101,NPT,m,,,
2863,11343,ENSG00000074416,ENST00000398104,PT (PRINCIPAL:1),c,,,
2864,4833,ENSG00000103202,ENST00000621774,NPT,m,Yes,,
2865,441024,ENSG00000163738,ENST00000359107,NPT,c,,,
2866,955,ENSG00000197586,ENST00000447877,NPT,m,,,
2867,4668,ENSG00000198951,ENST00000402937,PT (PRINCIPAL:1),x,,,
2868,128,ENSG00000197894,ENST00000296412,PT (PRINCIPAL:1),c,,,C (rep1)
2869,56052,ENSG00000033011,ENST00000544428,NPT,n,,,
2870,445,ENSG00000130707,ENST00000352480,PT (PRINCIPAL:1),c,Yes,,C (rep1)
2871,55811,ENSG00000143199,ENST00000367851,PT (PRINCIPAL:1),r,,,
2872,43,ENSG00000087085,ENST00000302913,NPT,l,,,
2873,7296,ENSG00000198431,ENST00000526691,NPT,c,,,C (rep1)
2874,279,ENSG00000243480,ENST00000622339,PT (PRINCIPAL:1),m,,,
2875,5625,ENSG00000100033,ENST00000334029,PT (ALTERNATIVE:2),c,,,CM (rep1)
2876,79017,ENSG00000006625,ENST00000005374,NPT,c,,,
2877,2954,ENSG00000100577,ENST00000393734,NPT,c,Yes,,C (rep1)
2878,23761,ENSG00000241878,ENST00000382151,PT (PRINCIPAL:2),c,Yes,Inner Mitochondrial Membrane,CM (rep1)
2879,83852,ENSG00000136169,ENST00000611815,PT (ALTERNATIVE:2),n,,,
2880,7841,ENSG00000115275,ENST00000448666,NPT,m,,,CM (rep1)
2881,8821,ENSG00000109452,ENST00000514525,NPT,c,,,
2882,1356,ENSG00000047457,ENST00000494544,NPT,c,,,
2883,8534,ENSG00000175264,ENST00000308064,PT (PRINCIPAL:1),l,,,
2884,7360,ENSG00000169764,ENST00000337130,PT (PRINCIPAL:2),c,,,C (rep1)
2885,8398,ENSG00000184381,ENST00000402064,NPT,m,,,
2886,1118,ENSG00000133063,ENST00000255427,NPT,m,,,
2887,50515,ENSG00000171310,ENST00000549260,PT (ALTERNATIVE:1),m,,,
2888,1854,ENSG00000128951,ENST00000558367,NPT,c,,,C (rep1)
2889,1374,ENSG00000110090,ENST00000539743,PT (PRINCIPAL:1),c,,,CM (rep1)
2890,1160,ENSG00000131730,ENST00000424301,PT (PRINCIPAL:1),m,,Inner Mitochondrial Membrane,M (rep1)
2891,6713,ENSG00000104549,ENST00000265896,PT (PRINCIPAL:1),x,,,CM (rep1)
2892,593,ENSG00000248098,ENST00000457836,NPT,m,,Inner Mitochondrial Membrane,M (rep1)
2893,5153,ENSG00000123360,ENST00000550620,NPT,m,,,
2894,4351,ENSG00000178802,ENST00000323744,NPT,m,,,
2895,4351,ENSG00000178802,ENST00000568907,NPT,m,,,
2896,10554,ENSG00000204310,ENST00000395499,PT (PRINCIPAL:1),r,Yes,,CM (rep2)
2897,10554,ENSG00000204310,ENST00000395497,PT (PRINCIPAL:1),r,Yes,,CM (rep2)
2898,10554,ENSG00000204310,ENST00000395496,PT (PRINCIPAL:1),r,Yes,,CM (rep2)
2899,26229,ENSG00000149541,ENST00000265471,PT (PRINCIPAL:1),r,,,
2900,8942,ENSG00000115919,ENST00000613664,NPT,m,,,
2901,10400,ENSG00000133027,ENST00000435340,NPT,x,,,
2902,5831,ENSG00000183010,ENST00000629768,NPT,m,,,CM (rep1)
2903,50808,ENSG00000147853,ENST00000447596,NPT,m,Yes,,M (rep3)
2904,2936,ENSG00000104687,ENST00000541648,NPT,m,,,C (rep1)
2905,9651,ENSG00000149527,ENST00000278878,NPT,n,,,
2906,64772,ENSG00000167280,ENST00000579016,PT (PRINCIPAL:1),m,,,
2907,759,ENSG00000133742,ENST00000523022,PT (PRINCIPAL:1),c,,,
2908,9807,ENSG00000176095,ENST00000395238,NPT,c,Yes,,
2909,10007,ENSG00000113552,ENST00000500692,PT (PRINCIPAL:1),c,,,C (rep1)
2910,3990,ENSG00000166035,ENST00000299022,PT (PRINCIPAL:1),r,,,
2911,10007,ENSG00000113552,ENST00000503794,PT (PRINCIPAL:1),c,,,C (rep1)
2912,9956,ENSG00000122254,ENST00000261374,PT (PRINCIPAL:1),m,,,
2913,6718,ENSG00000122787,ENST00000242375,PT (PRINCIPAL:1),c,Yes,,
2914,471,ENSG00000138363,ENST00000426233,NPT,c,Yes,,C (rep1)
2915,5293,ENSG00000171608,ENST00000628140,NPT,c,,,
2916,6480,ENSG00000073849,ENST00000169298,PT (PRINCIPAL:1),r,,,
2917,2184,ENSG00000103876,ENST00000407106,PT (PRINCIPAL:1),c,Yes,,
2918,5207,ENSG00000158571,ENST00000375006,PT (PRINCIPAL:1),c,,,
2919,1854,ENSG00000128951,ENST00000331200,NPT,m,,,C (rep1)
2920,51292,ENSG00000100938,ENST00000399440,PT (PRINCIPAL:1),c,,,
2921,501,ENSG00000164904,ENST00000635851,NPT,m,Yes,Inner Mitochondrial Membrane,C (rep1)
2922,27124,ENSG00000185133,ENST00000405300,NPT,n,,,
2923,11282,ENSG00000161013,ENST00000518867,NPT,m,,,
2924,7086,ENSG00000163931,ENST00000296289,NPT,c,,,C (rep1)
2925,4522,ENSG00000100714,ENST00000545908,NPT,m,,,C (rep1)
2926,57818,ENSG00000152254,ENST00000421979,NPT,c,,,
2927,4831,ENSG00000243678,ENST00000512737,PT (PRINCIPAL:1),c,,,C (rep1)
2928,5224,ENSG00000164708,ENST00000297283,PT (PRINCIPAL:1),c,,,C (rep1)
2929,53,ENSG00000134575,ENST00000533929,NPT,m,,,CM (rep2)
2930,498,ENSG00000152234,ENST00000282050,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
2931,2746,ENSG00000148672,ENST00000277865,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
2932,3939,ENSG00000134333,ENST00000422447,PT (PRINCIPAL:1),c,Yes,,C (rep1)
2933,4723,ENSG00000167792,ENST00000529927,PT (ALTERNATIVE:1),m,Yes,,CM (rep2)
2934,5238,ENSG00000013375,ENST00000616566,NPT,c,Yes,,
2935,2131,ENSG00000182197,ENST00000378204,PT (PRINCIPAL:1),g,,,
2936,5352,ENSG00000152952,ENST00000494950,NPT,c,,,
2937,79611,ENSG00000111058,ENST00000548058,PT (PRINCIPAL:3),m,Yes,,M (rep1)
2938,1719,ENSG00000228716,ENST00000505337,PT (PRINCIPAL:1),c,,,
2939,8813,ENSG00000000419,ENST00000371584,NPT,n,,,H (rep1)
2940,226,ENSG00000149925,ENST00000338110,PT (PRINCIPAL:2),c,Yes,,
2941,11253,ENSG00000177239,ENST00000371589,PT (PRINCIPAL:1),m,,,CM (rep2)
2942,8813,ENSG00000000419,ENST00000371588,PT (PRINCIPAL:1),n,,,H (rep1)
2943,25796,ENSG00000130313,ENST00000600923,NPT,n,,,C (rep2)
2944,6120,ENSG00000197713,ENST00000438204,NPT,c,,,
2945,4351,ENSG00000178802,ENST00000567570,NPT,c,Yes,,
2946,97,ENSG00000119640,ENST00000555463,NPT,m,,,
2947,56052,ENSG00000033011,ENST00000591783,NPT,c,,,
2948,4833,ENSG00000103202,ENST00000620944,NPT,c,,,
2949,54577,ENSG00000244122,ENST00000373426,PT (PRINCIPAL:1),x,,,
2950,54578,ENSG00000167165,ENST00000373424,NPT,c,,,
2951,3614,ENSG00000106348,ENST00000470772,PT (ALTERNATIVE:1),c,Yes,,C (rep3)
2952,55500,ENSG00000139163,ENST00000538218,NPT,c,Yes,,
2953,2720,ENSG00000170266,ENST00000440656,NPT,c,,,
2954,5294,ENSG00000105851,ENST00000440650,PT (PRINCIPAL:1),c,,,CM (rep3)
2955,4329,ENSG00000119711,ENST00000553458,PT (PRINCIPAL:3),m,Yes,,M (rep1)
2956,5053,ENSG00000171759,ENST00000553106,PT (PRINCIPAL:1),c,,,
2957,90701,ENSG00000166562,ENST00000587834,PT (PRINCIPAL:1),c,,,
2958,5283,ENSG00000100564,ENST00000559415,NPT,n,,,
2959,1854,ENSG00000128951,ENST00000559416,NPT,c,,,C (rep1)
2960,4831,ENSG00000243678,ENST00000503064,PT (PRINCIPAL:1),c,,,C (rep1)
2961,51520,ENSG00000133706,ENST00000274562,NPT,c,Yes,,C (rep1)
2962,8898,ENSG00000087053,ENST00000393223,NPT,n,,,
2963,5207,ENSG00000158571,ENST00000374992,NPT,c,,,
2964,3417,ENSG00000138413,ENST00000415913,PT (PRINCIPAL:1),c,Yes,,C (rep1)
2965,5050,ENSG00000079462,ENST00000599778,NPT,c,,,
2966,9162,ENSG00000157680,ENST00000288490,PT (PRINCIPAL:3),n,,,
2967,54677,ENSG00000005469,ENST00000419147,NPT,c,,,
2968,766,ENSG00000168748,ENST00000394069,NPT,c,,,
2969,1374,ENSG00000110090,ENST00000265641,PT (PRINCIPAL:1),c,,,CM (rep1)
2970,9374,ENSG00000221988,ENST00000324816,PT (ALTERNATIVE:2),l,,,
2971,9945,ENSG00000131459,ENST00000253778,PT (PRINCIPAL:1),m,,,C (rep1)
2972,2583,ENSG00000135454,ENST00000418555,NPT,l,,,
2973,51227,ENSG00000185808,ENST00000464265,NPT,m,,,
2974,5833,ENSG00000185813,ENST00000571105,NPT,n,,,
2975,3163,ENSG00000103415,ENST00000574466,NPT,c,Yes,,H (rep3)
2976,18,ENSG00000183044,ENST00000567812,NPT,m,Yes,,
2977,1607,ENSG00000136267,ENST00000403951,PT (PRINCIPAL:2),c,,,
2978,114112,ENSG00000197763,ENST00000523403,PT (ALTERNATIVE:2),n,,,
2979,80150,ENSG00000162174,ENST00000301776,PT (PRINCIPAL:1),c,,,
2980,4907,ENSG00000135318,ENST00000437581,NPT,c,Yes,,
2981,5538,ENSG00000131238,ENST00000449045,NPT,x,,,C (rep3)
2982,427,ENSG00000104763,ENST00000637528,NPT,r,,,
2983,6472,ENSG00000182199,ENST00000449049,NPT,c,,Inner Mitochondrial Membrane,C (rep1)
2984,5136,ENSG00000115252,ENST00000435564,PT (PRINCIPAL:3),n,,,
2985,80339,ENSG00000100344,ENST00000423180,NPT,n,,,
2986,5096,ENSG00000114054,ENST00000462637,PT (ALTERNATIVE:2),m,,,CM (rep3)
2987,5138,ENSG00000186642,ENST00000334456,PT (PRINCIPAL:3),n,,,
2988,27159,ENSG00000134216,ENST00000451398,NPT,m,,,
2989,438,ENSG00000196433,ENST00000381229,PT (PRINCIPAL:1),m,,,
2990,5315,ENSG00000067225,ENST00000562997,NPT,c,Yes,,C (rep1)
2991,2597,ENSG00000111640,ENST00000619601,NPT,c,Yes,,C (rep1)
2992,8877,ENSG00000176170,ENST00000588682,NPT,m,,,
2993,4907,ENSG00000135318,ENST00000369651,NPT,x,,,
2994,2645,ENSG00000106633,ENST00000403799,PT (PRINCIPAL:1),c,Yes,,
2995,275,ENSG00000145020,ENST00000538581,NPT,c,,,
2996,790,ENSG00000084774,ENST00000264705,PT (PRINCIPAL:1),c,,,C (rep1)
2997,8985,ENSG00000106397,ENST00000454310,PT (ALTERNATIVE:2),c,,,
2998,2098,ENSG00000139684,ENST00000378697,NPT,c,Yes,,C (rep1)
2999,33,ENSG00000115361,ENST00000233710,PT (PRINCIPAL:1),m,,,
3000,8659,ENSG00000159423,ENST00000290597,PT (PRINCIPAL:1),m,,,M (rep2)
3001,55811,ENSG00000143199,ENST00000367848,NPT,n,,,
3002,2982,ENSG00000164116,ENST00000511108,PT (PRINCIPAL:1),c,Yes,,
3003,6307,ENSG00000052802,ENST00000504317,NPT,x,,,CM (rep1)
3004,2222,ENSG00000079459,ENST00000622850,NPT,m,,,C (rep3)
3005,4357,ENSG00000128309,ENST00000429360,NPT,c,Yes,Inner Mitochondrial Membrane,
3006,58497,ENSG00000143363,ENST00000271620,PT (PRINCIPAL:1),c,Yes,,
3007,5051,ENSG00000158006,ENST00000439092,NPT,m,,,
3008,6647,ENSG00000142168,ENST00000389995,NPT,c,Yes,,
3009,954,ENSG00000054179,ENST00000312665,NPT,r,,,
3010,2026,ENSG00000111674,ENST00000541477,PT (PRINCIPAL:1),c,Yes,,C (rep1)
3011,6489,ENSG00000111728,ENST00000396037,PT (PRINCIPAL:1),m,,,
3012,4860,ENSG00000198805,ENST00000553591,NPT,m,,,C (rep1)
3013,9162,ENSG00000157680,ENST00000424189,PT (ALTERNATIVE:2),n,,,
3014,5833,ENSG00000185813,ENST00000576343,NPT,n,,,
3015,6820,ENSG00000088002,ENST00000323090,PT (ALTERNATIVE:2),c,Yes,,
3016,229,ENSG00000136872,ENST00000374855,PT (PRINCIPAL:1),c,,,C (rep3)
3017,8801,ENSG00000172340,ENST00000493112,PT (ALTERNATIVE:2),m,Yes,Inner Mitochondrial Membrane,M (rep2)
3018,275,ENSG00000145020,ENST00000427987,NPT,n,,,
3019,2877,ENSG00000176153,ENST00000612794,PT (ALTERNATIVE:1),c,Yes,,
3020,195814,ENSG00000170786,ENST00000522671,NPT,g,,,
3021,8867,ENSG00000159082,ENST00000630077,PT (ALTERNATIVE:2),c,Yes,,
3022,3419,ENSG00000166411,ENST00000299518,PT (PRINCIPAL:1),c,,Inner Mitochondrial Membrane,CM (rep1)
3023,2585,ENSG00000156958,ENST00000327171,NPT,c,Yes,,
3024,56052,ENSG00000033011,ENST00000262374,PT (PRINCIPAL:1),r,Yes,,CM (rep1)
3025,58508,ENSG00000055609,ENST00000360104,NPT,n,,,
3026,4047,ENSG00000160285,ENST00000522411,NPT,c,Yes,,H (rep1)
3027,89869,ENSG00000139151,ENST00000266505,PT (PRINCIPAL:1),c,,,
3028,8898,ENSG00000087053,ENST00000409459,NPT,n,,,
3029,11001,ENSG00000140284,ENST00000380902,NPT,r,,,
3030,226,ENSG00000149925,ENST00000562679,NPT,m,,,C (rep1)
3031,50940,ENSG00000128655,ENST00000389683,NPT,c,,,
3032,1159,ENSG00000237289,ENST00000441322,PT (PRINCIPAL:1),m,,Inner Mitochondrial Membrane,CM (rep1)
3033,635,ENSG00000145692,ENST00000274353,PT (PRINCIPAL:1),c,Yes,,
3034,2582,ENSG00000117308,ENST00000445705,NPT,c,Yes,,
3035,53,ENSG00000134575,ENST00000256997,PT (PRINCIPAL:1),m,,,CM (rep2)
3036,224,ENSG00000072210,ENST00000631291,NPT,c,,,CM (rep1)
3037,4597,ENSG00000167508,ENST00000301012,PT (PRINCIPAL:1),n,,,
3038,23305,ENSG00000164398,ENST00000296869,NPT,r,,,
3039,4881,ENSG00000169418,ENST00000368680,PT (PRINCIPAL:1),r,,,
3040,51809,ENSG00000109586,ENST00000512285,NPT,r,,,H (rep3)
3041,6675,ENSG00000117143,ENST00000367924,PT (ALTERNATIVE:1),c,Yes,,
3042,158,ENSG00000239900,ENST00000623063,PT (PRINCIPAL:2),c,Yes,,C (rep1)
3043,54658,ENSG00000241635,ENST00000305208,PT (PRINCIPAL:1),r,,,
3044,43,ENSG00000087085,ENST00000411582,NPT,l,,,
3045,501,ENSG00000164904,ENST00000637782,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
3046,10654,ENSG00000163344,ENST00000368467,PT (PRINCIPAL:1),c,,,C (rep3)
3047,5476,ENSG00000064601,ENST00000372484,PT (PRINCIPAL:1),x,,,
3048,4121,ENSG00000111885,ENST00000368468,PT (PRINCIPAL:1),r,,,
3049,5406,ENSG00000175535,ENST00000369221,PT (PRINCIPAL:1),m,,,
3050,548596,ENSG00000223572,ENST00000413453,PT (PRINCIPAL:1),m,,Inner Mitochondrial Membrane,CM (rep1)
3051,51005,ENSG00000162066,ENST00000413459,NPT,m,,,
3052,427,ENSG00000104763,ENST00000636128,NPT,l,,,
3053,3795,ENSG00000138030,ENST00000260599,PT (PRINCIPAL:3),r,,,
3054,5144,ENSG00000113448,ENST00000636120,NPT,n,,,
3055,7173,ENSG00000115705,ENST00000422464,NPT,c,,,
3056,2098,ENSG00000139684,ENST00000412582,NPT,m,,,C (rep1)
3057,55301,ENSG00000152463,ENST00000378228,PT (PRINCIPAL:1),c,,,
3058,587,ENSG00000105552,ENST00000545387,NPT,c,,,
3059,83852,ENSG00000136169,ENST00000354234,PT (PRINCIPAL:3),n,,,
3060,8443,ENSG00000116906,ENST00000416000,PT (ALTERNATIVE:2),c,,,M (rep1)
3061,952,ENSG00000004468,ENST00000510674,NPT,m,,,
3062,5213,ENSG00000152556,ENST00000550345,NPT,m,,,C (rep1)
3063,3145,ENSG00000256269,ENST00000544387,NPT,c,,,C (rep1)
3064,4190,ENSG00000014641,ENST00000544381,NPT,c,Yes,,C (rep1)
3065,2525,ENSG00000171124,ENST00000458379,PT (PRINCIPAL:1),l,,,
3066,8526,ENSG00000153933,ENST00000284061,PT (PRINCIPAL:1),c,Yes,,
3067,2982,ENSG00000164116,ENST00000511507,NPT,c,Yes,,
3068,203,ENSG00000106992,ENST00000223836,NPT,m,,,C (rep1)
3069,132158,ENSG00000168237,ENST00000471180,NPT,c,Yes,,
3070,50,ENSG00000100412,ENST00000216254,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,C (rep2)
3071,3614,ENSG00000106348,ENST00000338791,NPT,c,Yes,,C (rep3)
3072,23236,ENSG00000182621,ENST00000612075,NPT,n,,,
3073,54575,ENSG00000242515,ENST00000373445,NPT,l,,,
3074,204,ENSG00000004455,ENST00000373449,PT (ALTERNATIVE:1),c,,Inner Mitochondrial Membrane,C (rep1)
3075,11283,ENSG00000186526,ENST00000612078,PT (PRINCIPAL:1),l,,,
3076,3421,ENSG00000067829,ENST00000427365,NPT,c,,,CM (rep1)
3077,65263,ENSG00000104524,ENST00000377579,NPT,n,,,
3078,4729,ENSG00000178127,ENST00000318388,PT (PRINCIPAL:1),m,Yes,,CM (rep1)
3079,6472,ENSG00000182199,ENST00000554310,NPT,c,,Inner Mitochondrial Membrane,CM (rep2)
3080,27068,ENSG00000138777,ENST00000348706,NPT,m,Yes,Inner Mitochondrial Membrane,
