,Entrez gene ID,Ensembl gene ID,Ensembl transcript ID,Transcript type,Predicted SL,Experimental evidences on SLs,Lee2017 Evidence,Shekari2017 Evidence
8312,377841,ENSG00000188833,ENST00000371506,PT (PRINCIPAL:1),x,,N/A,N/A
8313,377841,ENSG00000188833,ENST00000371506,PT (PRINCIPAL:1),x,,N/A,N/A
8314,377841,ENSG00000188833,ENST00000371506,PT (PRINCIPAL:1),x,,N/A,N/A
8315,55748,ENSG00000133313,ENST00000324301,NPT,c,Yes,N/A,C (rep1)
8316,55748,ENSG00000133313,ENST00000324301,NPT,c,Yes,N/A,C (rep1)
8317,55748,ENSG00000133313,ENST00000324301,NPT,c,Yes,N/A,C (rep1)
8318,55748,ENSG00000133313,ENST00000324301,NPT,n,,N/A,C (rep1)
8319,55748,ENSG00000133313,ENST00000324301,NPT,n,,N/A,C (rep1)
8320,55748,ENSG00000133313,ENST00000324301,NPT,n,,N/A,C (rep1)
8321,55748,ENSG00000133313,ENST00000324301,NPT,m,,N/A,C (rep1)
8322,55748,ENSG00000133313,ENST00000324301,NPT,m,,N/A,C (rep1)
8323,55748,ENSG00000133313,ENST00000324301,NPT,m,,N/A,C (rep1)
8324,1591,ENSG00000019186,ENST00000216862,PT (PRINCIPAL:1),m,Yes,N/A,N/A
8325,10797,ENSG00000065911,ENST00000409601,NPT,m,,Inner Mitochondrial Membrane,M (rep1)
8326,10797,ENSG00000065911,ENST00000409601,NPT,m,,Inner Mitochondrial Membrane,M (rep1)
8327,8513,ENSG00000182333,ENST00000238983,PT (PRINCIPAL:1),c,,N/A,N/A
8328,8513,ENSG00000182333,ENST00000238983,PT (PRINCIPAL:1),n,,N/A,N/A
8329,8513,ENSG00000182333,ENST00000238983,PT (PRINCIPAL:1),c,,N/A,N/A
8330,8513,ENSG00000182333,ENST00000238983,PT (PRINCIPAL:1),n,,N/A,N/A
8331,953,ENSG00000138185,ENST00000539125,NPT,c,,N/A,N/A
8332,953,ENSG00000138185,ENST00000539125,NPT,c,,N/A,N/A
8333,953,ENSG00000138185,ENST00000539125,NPT,c,,N/A,N/A
8334,953,ENSG00000138185,ENST00000539125,NPT,m,,N/A,N/A
8335,953,ENSG00000138185,ENST00000539125,NPT,m,,N/A,N/A
8336,953,ENSG00000138185,ENST00000539125,NPT,m,,N/A,N/A
8337,953,ENSG00000138185,ENST00000539125,NPT,x,,N/A,N/A
8338,953,ENSG00000138185,ENST00000539125,NPT,x,,N/A,N/A
8339,953,ENSG00000138185,ENST00000539125,NPT,x,,N/A,N/A
8340,953,ENSG00000138185,ENST00000539125,NPT,n,,N/A,N/A
8341,953,ENSG00000138185,ENST00000539125,NPT,n,,N/A,N/A
8342,953,ENSG00000138185,ENST00000539125,NPT,n,,N/A,N/A
8343,5095,ENSG00000175198,ENST00000376285,PT (PRINCIPAL:1),m,,Inner Mitochondrial Membrane,CM (rep3)
8344,5095,ENSG00000175198,ENST00000376286,NPT,m,,Inner Mitochondrial Membrane,CM (rep3)
8345,1608,ENSG00000058866,ENST00000382164,NPT,c,,N/A,N/A
8346,1608,ENSG00000058866,ENST00000382164,NPT,n,,N/A,N/A
8347,1553,ENSG00000197838,ENST00000330436,PT (PRINCIPAL:1),r,,N/A,N/A
8348,1553,ENSG00000197838,ENST00000330436,PT (PRINCIPAL:1),g,,N/A,N/A
8349,80025,ENSG00000125779,ENST00000610179,PT (ALTERNATIVE:2),n,,N/A,N/A
8350,80025,ENSG00000125779,ENST00000610179,PT (ALTERNATIVE:2),c,Yes,N/A,N/A
8351,5136,ENSG00000115252,ENST00000351439,NPT,n,,N/A,N/A
8352,5136,ENSG00000115252,ENST00000351439,NPT,c,,N/A,N/A
8353,2936,ENSG00000104687,ENST00000221130,PT (PRINCIPAL:3),m,,N/A,C (rep1)
8354,6648,ENSG00000112096,ENST00000367055,PT (PRINCIPAL:1),m,,N/A,M (rep2)
8355,6648,ENSG00000112096,ENST00000367055,PT (PRINCIPAL:1),c,,N/A,M (rep2)
8356,8394,ENSG00000143398,ENST00000441902,NPT,n,,N/A,L (rep1)
8357,8394,ENSG00000143398,ENST00000441902,NPT,c,Yes,N/A,L (rep1)
8358,51181,ENSG00000169738,ENST00000579155,NPT,c,,N/A,N/A
8359,51181,ENSG00000169738,ENST00000579155,NPT,n,,N/A,N/A
8360,51181,ENSG00000169738,ENST00000579155,NPT,m,,N/A,N/A
8361,51181,ENSG00000169738,ENST00000579155,NPT,c,,N/A,N/A
8362,51181,ENSG00000169738,ENST00000579155,NPT,n,,N/A,N/A
8363,51181,ENSG00000169738,ENST00000579155,NPT,m,,N/A,N/A
8364,1589,ENSG00000231852,ENST00000435122,NPT,r,,N/A,N/A
8365,1589,ENSG00000231852,ENST00000435122,NPT,m,,N/A,N/A
8366,1589,ENSG00000231852,ENST00000435122,NPT,x,,N/A,N/A
8367,1589,ENSG00000231852,ENST00000435122,NPT,g,,N/A,N/A
8368,1589,ENSG00000231852,ENST00000435122,NPT,r,,N/A,N/A
8369,1589,ENSG00000231852,ENST00000435122,NPT,m,,N/A,N/A
8370,1589,ENSG00000231852,ENST00000435122,NPT,x,,N/A,N/A
8371,1589,ENSG00000231852,ENST00000435122,NPT,g,,N/A,N/A
8372,2678,ENSG00000100031,ENST00000400380,PT (PRINCIPAL:1),r,,N/A,L (rep1)
8373,2678,ENSG00000100031,ENST00000400380,PT (PRINCIPAL:1),x,,N/A,L (rep1)
8374,728441,ENSG00000133475,ENST00000424627,PT (PRINCIPAL:1),r,,N/A,N/A
8375,728441,ENSG00000133475,ENST00000424627,PT (PRINCIPAL:1),x,,N/A,N/A
8376,205,ENSG00000162433,ENST00000395334,PT (PRINCIPAL:1),m,Yes,N/A,CM (rep1)
8377,205,ENSG00000162433,ENST00000395334,PT (PRINCIPAL:1),c,,N/A,CM (rep1)
8378,435,ENSG00000126522,ENST00000395332,PT (PRINCIPAL:1),c,Yes,N/A,N/A
8379,435,ENSG00000126522,ENST00000395332,PT (PRINCIPAL:1),n,,N/A,N/A
8380,435,ENSG00000126522,ENST00000395332,PT (PRINCIPAL:1),m,,N/A,N/A
8381,435,ENSG00000126522,ENST00000395331,NPT,c,Yes,N/A,N/A
8382,435,ENSG00000126522,ENST00000395331,NPT,n,,N/A,N/A
8383,435,ENSG00000126522,ENST00000395331,NPT,m,,N/A,N/A
8384,4351,ENSG00000178802,ENST00000569931,NPT,c,Yes,N/A,N/A
8385,4351,ENSG00000178802,ENST00000569931,NPT,n,,N/A,N/A
8386,4351,ENSG00000178802,ENST00000569931,NPT,m,,N/A,N/A
8387,6839,ENSG00000101945,ENST00000337852,NPT,n,,N/A,N/A
8388,275,ENSG00000145020,ENST00000395338,PT (ALTERNATIVE:1),m,Yes,N/A,N/A
8389,275,ENSG00000145020,ENST00000395338,PT (ALTERNATIVE:1),c,,N/A,N/A
8390,10919,ENSG00000204371,ENST00000375537,PT (PRINCIPAL:3),c,,N/A,N/A
8391,10919,ENSG00000204371,ENST00000375537,PT (PRINCIPAL:3),n,,N/A,N/A
8392,23007,ENSG00000114805,ENST00000460012,PT (PRINCIPAL:3),n,,N/A,N/A
8393,23007,ENSG00000114805,ENST00000460012,PT (PRINCIPAL:3),c,,N/A,N/A
8394,2271,ENSG00000091483,ENST00000366560,PT (PRINCIPAL:1),m,Yes,N/A,C (rep1)
8395,30,ENSG00000060971,ENST00000333167,PT (PRINCIPAL:1),m,,N/A,M (rep1)
8396,30,ENSG00000060971,ENST00000333167,PT (PRINCIPAL:1),c,,N/A,M (rep1)
8397,30,ENSG00000060971,ENST00000333167,PT (PRINCIPAL:1),n,,N/A,M (rep1)
8398,89869,ENSG00000139151,ENST00000539875,NPT,c,,N/A,N/A
8399,89869,ENSG00000139151,ENST00000539875,NPT,n,,N/A,N/A
8400,5095,ENSG00000175198,ENST00000637657,NPT,c,,N/A,CM (rep3)
8401,5095,ENSG00000175198,ENST00000637657,NPT,n,,N/A,CM (rep3)
8402,5095,ENSG00000175198,ENST00000637657,NPT,m,,N/A,CM (rep3)
8403,411,ENSG00000113273,ENST00000565165,NPT,g,,N/A,N/A
8404,411,ENSG00000113273,ENST00000565165,NPT,r,,N/A,N/A
8405,411,ENSG00000113273,ENST00000565165,NPT,l,,N/A,N/A
8406,1572,ENSG00000197446,ENST00000331105,PT (PRINCIPAL:1),r,,N/A,N/A
8407,83549,ENSG00000130717,ENST00000372210,NPT,c,,N/A,N/A
8408,83549,ENSG00000130717,ENST00000372210,NPT,n,Yes,N/A,N/A
8409,1544,ENSG00000140505,ENST00000343932,PT (PRINCIPAL:1),r,,N/A,N/A
8410,5297,ENSG00000241973,ENST00000399213,NPT,c,,N/A,N/A
8411,5297,ENSG00000241973,ENST00000399213,NPT,m,,N/A,N/A
8412,5297,ENSG00000241973,ENST00000399213,NPT,x,,N/A,N/A
8413,1737,ENSG00000150768,ENST00000393051,NPT,m,Yes,N/A,CM (rep1)
8414,1737,ENSG00000150768,ENST00000393051,NPT,c,,N/A,CM (rep1)
8415,3284,ENSG00000203859,ENST00000433745,NPT,c,,N/A,N/A
8416,3284,ENSG00000203859,ENST00000433745,NPT,m,,N/A,N/A
8417,3284,ENSG00000203859,ENST00000433745,NPT,c,,N/A,N/A
8418,3284,ENSG00000203859,ENST00000433745,NPT,m,,N/A,N/A
8419,216,ENSG00000165092,ENST00000297785,PT (PRINCIPAL:1),c,Yes,N/A,N/A
8420,216,ENSG00000165092,ENST00000297785,PT (PRINCIPAL:1),n,,N/A,N/A
8421,216,ENSG00000165092,ENST00000297785,PT (PRINCIPAL:1),c,Yes,N/A,N/A
8422,216,ENSG00000165092,ENST00000297785,PT (PRINCIPAL:1),n,,N/A,N/A
8423,230,ENSG00000109107,ENST00000581807,NPT,c,Yes,N/A,C (rep1)
8424,230,ENSG00000109107,ENST00000581807,NPT,n,Yes,N/A,C (rep1)
8425,4245,ENSG00000131446,ENST00000427865,PT (PRINCIPAL:1),m,,N/A,L (rep2)
8426,4245,ENSG00000131446,ENST00000427865,PT (PRINCIPAL:1),l,,N/A,L (rep2)
8427,4245,ENSG00000131446,ENST00000427865,PT (PRINCIPAL:1),g,,N/A,L (rep2)
8428,4200,ENSG00000082212,ENST00000321341,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,CM (rep1)
8429,4200,ENSG00000082212,ENST00000321341,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,CM (rep1)
8430,4200,ENSG00000082212,ENST00000321341,PT (PRINCIPAL:1),c,,Inner Mitochondrial Membrane,CM (rep1)
8431,4200,ENSG00000082212,ENST00000321341,PT (PRINCIPAL:1),c,,Inner Mitochondrial Membrane,CM (rep1)
8432,4200,ENSG00000082212,ENST00000321341,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,CM (rep1)
8433,4200,ENSG00000082212,ENST00000321341,PT (PRINCIPAL:1),c,,Inner Mitochondrial Membrane,CM (rep1)
8434,3034,ENSG00000084110,ENST00000548808,NPT,c,,N/A,N/A
8435,3034,ENSG00000084110,ENST00000548808,NPT,n,,N/A,N/A
8436,4719,ENSG00000023228,ENST00000457011,NPT,c,,Inner Mitochondrial Membrane,CM (rep1)
8437,4719,ENSG00000023228,ENST00000457011,NPT,n,,Inner Mitochondrial Membrane,CM (rep1)
8438,4719,ENSG00000023228,ENST00000457011,NPT,r,,Inner Mitochondrial Membrane,CM (rep1)
8439,4719,ENSG00000023228,ENST00000457011,NPT,c,,Inner Mitochondrial Membrane,CM (rep1)
8440,4719,ENSG00000023228,ENST00000457011,NPT,n,,Inner Mitochondrial Membrane,CM (rep1)
8441,4719,ENSG00000023228,ENST00000457011,NPT,r,,Inner Mitochondrial Membrane,CM (rep1)
8442,92579,ENSG00000141349,ENST00000591696,NPT,l,,N/A,N/A
8443,92579,ENSG00000141349,ENST00000591696,NPT,l,,N/A,N/A
8444,92579,ENSG00000141349,ENST00000591696,NPT,l,,N/A,N/A
8445,11112,ENSG00000106049,ENST00000265395,PT (PRINCIPAL:1),m,,N/A,CM (rep2)
8446,11112,ENSG00000106049,ENST00000265395,PT (PRINCIPAL:1),m,,N/A,CM (rep2)
8447,11112,ENSG00000106049,ENST00000265395,PT (PRINCIPAL:1),m,,N/A,CM (rep2)
8448,5634,ENSG00000101911,ENST00000489404,NPT,n,,N/A,N/A
8449,5634,ENSG00000101911,ENST00000489404,NPT,c,,N/A,N/A
8450,8654,ENSG00000138735,ENST00000503412,NPT,c,Yes,N/A,N/A
8451,8654,ENSG00000138735,ENST00000503412,NPT,n,,N/A,N/A
8452,5293,ENSG00000171608,ENST00000361110,NPT,c,,N/A,N/A
8453,5293,ENSG00000171608,ENST00000361110,NPT,m,,N/A,N/A
8454,5293,ENSG00000171608,ENST00000361110,NPT,n,,N/A,N/A
8455,410,ENSG00000100299,ENST00000356098,PT (PRINCIPAL:1),l,,N/A,N/A
8456,410,ENSG00000100299,ENST00000356098,PT (PRINCIPAL:1),l,,N/A,N/A
8457,410,ENSG00000100299,ENST00000356098,PT (PRINCIPAL:1),x,,N/A,N/A
8458,410,ENSG00000100299,ENST00000356098,PT (PRINCIPAL:1),x,,N/A,N/A
8459,410,ENSG00000100299,ENST00000356098,PT (PRINCIPAL:1),c,,N/A,N/A
8460,410,ENSG00000100299,ENST00000356098,PT (PRINCIPAL:1),c,,N/A,N/A
8461,5236,ENSG00000079739,ENST00000371083,NPT,c,,N/A,C (rep1)
8462,5236,ENSG00000079739,ENST00000371084,PT (PRINCIPAL:1),c,,N/A,C (rep1)
8463,5236,ENSG00000079739,ENST00000371084,PT (PRINCIPAL:1),m,,N/A,C (rep1)
8464,875,ENSG00000160200,ENST00000398165,PT (PRINCIPAL:1),r,,N/A,C (rep1)
8465,875,ENSG00000160200,ENST00000398165,PT (PRINCIPAL:1),n,,N/A,C (rep1)
8466,875,ENSG00000160200,ENST00000398165,PT (PRINCIPAL:1),c,,N/A,C (rep1)
8467,875,ENSG00000160200,ENST00000398165,PT (PRINCIPAL:1),r,,N/A,C (rep1)
8468,875,ENSG00000160200,ENST00000398165,PT (PRINCIPAL:1),n,,N/A,C (rep1)
8469,875,ENSG00000160200,ENST00000398165,PT (PRINCIPAL:1),c,,N/A,C (rep1)
8470,23305,ENSG00000164398,ENST00000379255,NPT,c,,N/A,N/A
8471,23305,ENSG00000164398,ENST00000379255,NPT,n,,N/A,N/A
8472,6303,ENSG00000130066,ENST00000379254,NPT,c,,N/A,N/A
8473,6303,ENSG00000130066,ENST00000379254,NPT,m,,N/A,N/A
8474,5315,ENSG00000067225,ENST00000568459,PT (ALTERNATIVE:1),c,Yes,N/A,C (rep1)
8475,5315,ENSG00000067225,ENST00000568459,PT (ALTERNATIVE:1),n,,N/A,C (rep1)
8476,4351,ENSG00000178802,ENST00000562800,NPT,m,,N/A,N/A
8477,4351,ENSG00000178802,ENST00000562800,NPT,c,Yes,N/A,N/A
8478,4351,ENSG00000178802,ENST00000562800,NPT,n,,N/A,N/A
8479,4351,ENSG00000178802,ENST00000562800,NPT,x,,N/A,N/A
8480,4357,ENSG00000128309,ENST00000404802,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,N/A
8481,4357,ENSG00000128309,ENST00000404802,PT (PRINCIPAL:1),c,Yes,Inner Mitochondrial Membrane,N/A
8482,4357,ENSG00000128309,ENST00000404802,PT (PRINCIPAL:1),n,,Inner Mitochondrial Membrane,N/A
8483,102724560,ENSG00000274276,ENST00000398168,PT (PRINCIPAL:1),r,,N/A,C (rep1)
8484,102724560,ENSG00000274276,ENST00000398168,PT (PRINCIPAL:1),n,,N/A,C (rep1)
8485,102724560,ENSG00000274276,ENST00000398168,PT (PRINCIPAL:1),c,,N/A,C (rep1)
8486,102724560,ENSG00000274276,ENST00000398168,PT (PRINCIPAL:1),r,,N/A,C (rep1)
8487,102724560,ENSG00000274276,ENST00000398168,PT (PRINCIPAL:1),n,,N/A,C (rep1)
8488,102724560,ENSG00000274276,ENST00000398168,PT (PRINCIPAL:1),c,,N/A,C (rep1)
8489,10327,ENSG00000117448,ENST00000621846,PT (PRINCIPAL:1),c,Yes,N/A,C (rep1)
8490,10327,ENSG00000117448,ENST00000621846,PT (PRINCIPAL:1),m,,N/A,C (rep1)
8491,10327,ENSG00000117448,ENST00000621846,PT (PRINCIPAL:1),c,Yes,N/A,C (rep1)
8492,10327,ENSG00000117448,ENST00000621846,PT (PRINCIPAL:1),c,Yes,N/A,C (rep1)
8493,10327,ENSG00000117448,ENST00000621846,PT (PRINCIPAL:1),m,,N/A,C (rep1)
8494,10327,ENSG00000117448,ENST00000621846,PT (PRINCIPAL:1),m,,N/A,C (rep1)
8495,5742,ENSG00000095303,ENST00000619306,PT (ALTERNATIVE:2),r,,N/A,N/A
8496,5742,ENSG00000095303,ENST00000619306,PT (ALTERNATIVE:2),l,,N/A,N/A
8497,131,ENSG00000196344,ENST00000476959,NPT,c,Yes,N/A,N/A
8498,131,ENSG00000196344,ENST00000476959,NPT,c,Yes,N/A,N/A
8499,131,ENSG00000196344,ENST00000476959,NPT,m,,N/A,N/A
8500,131,ENSG00000196344,ENST00000476959,NPT,m,,N/A,N/A
8501,171425,ENSG00000125246,ENST00000339105,PT (PRINCIPAL:1),m,,N/A,N/A
8502,171425,ENSG00000125246,ENST00000339105,PT (PRINCIPAL:1),c,Yes,N/A,N/A
8503,171425,ENSG00000125246,ENST00000339105,PT (PRINCIPAL:1),m,,N/A,N/A
8504,171425,ENSG00000125246,ENST00000339105,PT (PRINCIPAL:1),c,Yes,N/A,N/A
8505,11332,ENSG00000097021,ENST00000608083,PT (ALTERNATIVE:2),c,Yes,N/A,C (rep1)
8506,11332,ENSG00000097021,ENST00000608083,PT (ALTERNATIVE:2),n,,N/A,C (rep1)
8507,11332,ENSG00000097021,ENST00000608083,PT (ALTERNATIVE:2),m,,N/A,C (rep1)
8508,11332,ENSG00000097021,ENST00000608083,PT (ALTERNATIVE:2),l,,N/A,C (rep1)
8509,2645,ENSG00000106633,ENST00000616242,NPT,n,,N/A,N/A
8510,2645,ENSG00000106633,ENST00000616242,NPT,c,Yes,N/A,N/A
8511,1786,ENSG00000130816,ENST00000540357,NPT,n,,N/A,N/A
8512,1786,ENSG00000130816,ENST00000540357,NPT,c,,N/A,N/A
8513,1786,ENSG00000130816,ENST00000540357,NPT,m,,N/A,N/A
8514,22978,ENSG00000076685,ENST00000404739,PT (PRINCIPAL:1),c,,N/A,C (rep1)
8515,22978,ENSG00000076685,ENST00000404739,PT (PRINCIPAL:1),n,,N/A,C (rep1)
8516,875,ENSG00000160200,ENST00000352178,PT (PRINCIPAL:1),r,,N/A,C (rep1)
8517,875,ENSG00000160200,ENST00000352178,PT (PRINCIPAL:1),n,,N/A,C (rep1)
8518,875,ENSG00000160200,ENST00000352178,PT (PRINCIPAL:1),c,,N/A,C (rep1)
8519,875,ENSG00000160200,ENST00000352178,PT (PRINCIPAL:1),r,,N/A,C (rep1)
8520,875,ENSG00000160200,ENST00000352178,PT (PRINCIPAL:1),n,,N/A,C (rep1)
8521,875,ENSG00000160200,ENST00000352178,PT (PRINCIPAL:1),c,,N/A,C (rep1)
8522,22929,ENSG00000086475,ENST00000378614,NPT,c,,N/A,C (rep2)
8523,22929,ENSG00000086475,ENST00000378614,NPT,n,,N/A,C (rep2)
8524,6472,ENSG00000182199,ENST00000328923,PT (PRINCIPAL:1),m,Yes,Inner Mitochondrial Membrane,C (rep1)
8525,5209,ENSG00000170525,ENST00000317350,PT (ALTERNATIVE:1),c,,N/A,N/A
8526,5209,ENSG00000170525,ENST00000317350,PT (ALTERNATIVE:1),n,,N/A,N/A
8527,5209,ENSG00000170525,ENST00000317350,PT (ALTERNATIVE:1),m,,N/A,N/A
8528,5209,ENSG00000170525,ENST00000317350,PT (ALTERNATIVE:1),x,,N/A,N/A
8529,5209,ENSG00000170525,ENST00000317350,PT (ALTERNATIVE:1),c,,N/A,N/A
8530,5209,ENSG00000170525,ENST00000317350,PT (ALTERNATIVE:1),n,,N/A,N/A
8531,5209,ENSG00000170525,ENST00000317350,PT (ALTERNATIVE:1),m,,N/A,N/A
8532,5209,ENSG00000170525,ENST00000317350,PT (ALTERNATIVE:1),x,,N/A,N/A
8533,2879,ENSG00000167468,ENST00000622390,NPT,n,,N/A,H (rep1)
8534,2879,ENSG00000167468,ENST00000622390,NPT,c,,N/A,H (rep1)
8535,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),m,,N/A,N/A
8536,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),m,,N/A,N/A
8537,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),l,,N/A,N/A
8538,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),l,,N/A,N/A
8539,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),c,,N/A,N/A
8540,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),c,,N/A,N/A
8541,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),g,Yes,N/A,N/A
8542,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),g,Yes,N/A,N/A
8543,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),m,,N/A,N/A
8544,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),l,,N/A,N/A
8545,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),c,,N/A,N/A
8546,8703,ENSG00000158850,ENST00000622395,PT (PRINCIPAL:1),g,Yes,N/A,N/A
8547,10905,ENSG00000198162,ENST00000449370,NPT,c,,N/A,N/A
8548,10905,ENSG00000198162,ENST00000449370,NPT,m,,N/A,N/A
8549,10905,ENSG00000198162,ENST00000449370,NPT,n,,N/A,N/A
8550,2585,ENSG00000156958,ENST00000559454,NPT,c,Yes,N/A,N/A
8551,2585,ENSG00000156958,ENST00000559454,NPT,n,,N/A,N/A
8552,2585,ENSG00000156958,ENST00000559454,NPT,m,,N/A,N/A
8553,2585,ENSG00000156958,ENST00000559454,NPT,c,Yes,N/A,N/A
8554,2585,ENSG00000156958,ENST00000559454,NPT,n,,N/A,N/A
8555,2585,ENSG00000156958,ENST00000559454,NPT,m,,N/A,N/A
8556,2585,ENSG00000156958,ENST00000559454,NPT,c,Yes,N/A,N/A
8557,2585,ENSG00000156958,ENST00000559454,NPT,n,,N/A,N/A
8558,2585,ENSG00000156958,ENST00000559454,NPT,m,,N/A,N/A
8559,23761,ENSG00000241878,ENST00000435900,NPT,c,Yes,Inner Mitochondrial Membrane,CM (rep1)
8560,23761,ENSG00000241878,ENST00000435900,NPT,n,,Inner Mitochondrial Membrane,CM (rep1)
8561,23761,ENSG00000241878,ENST00000435900,NPT,m,,Inner Mitochondrial Membrane,CM (rep1)
8562,23761,ENSG00000241878,ENST00000435900,NPT,x,,Inner Mitochondrial Membrane,CM (rep1)
8563,1375,ENSG00000205560,ENST00000395650,PT (PRINCIPAL:1),c,,N/A,N/A
8564,1375,ENSG00000205560,ENST00000395650,PT (PRINCIPAL:1),n,,N/A,N/A
8565,1375,ENSG00000205560,ENST00000395650,PT (PRINCIPAL:1),m,,N/A,N/A
8566,55,ENSG00000014257,ENST00000336375,PT (PRINCIPAL:3),l,,N/A,N/A
8567,55,ENSG00000014257,ENST00000336375,PT (PRINCIPAL:3),m,,N/A,N/A
8568,55,ENSG00000014257,ENST00000336375,PT (PRINCIPAL:3),c,,N/A,N/A
8569,5464,ENSG00000180817,ENST00000373232,PT (PRINCIPAL:1),c,,N/A,N/A
8570,5464,ENSG00000180817,ENST00000373232,PT (PRINCIPAL:1),m,,N/A,N/A
8571,5464,ENSG00000180817,ENST00000373232,PT (PRINCIPAL:1),n,,N/A,N/A
8572,8974,ENSG00000072682,ENST00000166534,PT (PRINCIPAL:3),r,Yes,N/A,N/A
8573,8974,ENSG00000072682,ENST00000166534,PT (PRINCIPAL:3),l,,N/A,N/A
8574,130,ENSG00000172955,ENST00000508558,NPT,c,,N/A,N/A
8575,130,ENSG00000172955,ENST00000508558,NPT,c,,N/A,N/A
8576,130,ENSG00000172955,ENST00000508558,NPT,m,,N/A,N/A
8577,130,ENSG00000172955,ENST00000508558,NPT,m,,N/A,N/A
8578,9514,ENSG00000128242,ENST00000401975,PT (PRINCIPAL:1),r,,N/A,N/A
8579,9514,ENSG00000128242,ENST00000401975,PT (PRINCIPAL:1),r,,N/A,N/A
8580,9514,ENSG00000128242,ENST00000401975,PT (PRINCIPAL:1),x,,N/A,N/A
8581,9514,ENSG00000128242,ENST00000401975,PT (PRINCIPAL:1),x,,N/A,N/A
8582,9514,ENSG00000128242,ENST00000401975,PT (PRINCIPAL:1),g,,N/A,N/A
8583,9514,ENSG00000128242,ENST00000401975,PT (PRINCIPAL:1),g,,N/A,N/A
8584,3156,ENSG00000113161,ENST00000343975,NPT,r,,N/A,N/A
8585,79623,ENSG00000158089,ENST00000406653,NPT,c,,N/A,N/A
8586,79623,ENSG00000158089,ENST00000406653,NPT,c,,N/A,N/A
8587,79623,ENSG00000158089,ENST00000406653,NPT,x,,N/A,N/A
8588,79623,ENSG00000158089,ENST00000406653,NPT,x,,N/A,N/A
8589,79623,ENSG00000158089,ENST00000406653,NPT,n,Yes,N/A,N/A
8590,79623,ENSG00000158089,ENST00000406653,NPT,n,Yes,N/A,N/A
8591,79623,ENSG00000158089,ENST00000406653,NPT,r,,N/A,N/A
8592,79623,ENSG00000158089,ENST00000406653,NPT,r,,N/A,N/A
8593,79623,ENSG00000158089,ENST00000406653,NPT,m,,N/A,N/A
8594,79623,ENSG00000158089,ENST00000406653,NPT,m,,N/A,N/A
8595,79623,ENSG00000158089,ENST00000406653,NPT,c,,N/A,N/A
8596,79623,ENSG00000158089,ENST00000406653,NPT,x,,N/A,N/A
8597,79623,ENSG00000158089,ENST00000406653,NPT,n,Yes,N/A,N/A
8598,79623,ENSG00000158089,ENST00000406653,NPT,r,,N/A,N/A
8599,79623,ENSG00000158089,ENST00000406653,NPT,m,,N/A,N/A
8600,239,ENSG00000108839,ENST00000251535,PT (PRINCIPAL:1),m,,N/A,N/A
8601,239,ENSG00000108839,ENST00000251535,PT (PRINCIPAL:1),c,Yes,N/A,N/A
8602,1632,ENSG00000167969,ENST00000562238,NPT,m,,N/A,C (rep3)
8603,1632,ENSG00000167969,ENST00000562238,NPT,c,,N/A,C (rep3)
8604,763,ENSG00000174990,ENST00000309893,PT (PRINCIPAL:1),m,,N/A,N/A
8605,763,ENSG00000174990,ENST00000309893,PT (PRINCIPAL:1),n,,N/A,N/A
8606,763,ENSG00000174990,ENST00000309893,PT (PRINCIPAL:1),c,,N/A,N/A
8607,27159,ENSG00000134216,ENST00000489524,NPT,m,,N/A,N/A
8608,27159,ENSG00000134216,ENST00000489524,NPT,n,,N/A,N/A
8609,27159,ENSG00000134216,ENST00000489524,NPT,c,,N/A,N/A
8610,4846,ENSG00000164867,ENST00000467517,NPT,m,,N/A,N/A
8611,4846,ENSG00000164867,ENST00000467517,NPT,m,,N/A,N/A
8612,4846,ENSG00000164867,ENST00000467517,NPT,m,,N/A,N/A
8613,4846,ENSG00000164867,ENST00000467517,NPT,c,,N/A,N/A
8614,4846,ENSG00000164867,ENST00000467517,NPT,c,,N/A,N/A
8615,4846,ENSG00000164867,ENST00000467517,NPT,c,,N/A,N/A
8616,4846,ENSG00000164867,ENST00000467517,NPT,n,,N/A,N/A
8617,4846,ENSG00000164867,ENST00000467517,NPT,n,,N/A,N/A
8618,4846,ENSG00000164867,ENST00000467517,NPT,n,,N/A,N/A
8619,1719,ENSG00000228716,ENST00000504396,NPT,m,Yes,N/A,N/A
8620,1719,ENSG00000228716,ENST00000504396,NPT,c,,N/A,N/A
8621,1719,ENSG00000228716,ENST00000504396,NPT,n,,N/A,N/A
